date,inventory_adjustment_id,product_id,item_name,sku,account,quantity,usage_unit,Description
2022-09-03,209792000235301849,209792000054203451,Palak,FARMTHFINALCAT4832,Inventory Asset,-58.5,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054203883,Carrot Local - Medium,FARMTHFINALCAT39,Inventory Asset,-28.9,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054203712,"Zucchini Green - Big, misshape",FARMTHFINALCAT110,Inventory Asset,-34.6,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204126,Capsicum Yellow - Big,FARMTHFINALCAT36,Inventory Asset,-19,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204540,Parwal,FARMTHFINALCAT90,Inventory Asset,-10.4,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204117,Capsicum Red - Medium,FARMTHFINALCAT35,Inventory Asset,-3.4,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204045,"Zucchini Yellow - Big, misshape",FARMTHFINALCAT112,Inventory Asset,-12.5,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054203460,"Capsicum Green (Medium, misshapes, irregular size)",FARMTHFINALCAT33,Inventory Asset,-11.4,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204450,Bitter Gourd  (Karela ),FARMTHFINALCAT20,Inventory Asset,-18.6,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204108,Capsicum Red - Big,FARMTHFINALCAT34,Inventory Asset,-0.98,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204207,Lettuce Romaine,FARMTHFINALCAT76,Inventory Asset,-3.6,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054203892,Carrot Local,FARMTHFINALCAT38,Inventory Asset,-8.6,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204351,Bok Choy  (Pok Choy ),FARMTHFINALCAT21,Inventory Asset,-52.7,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054203919,Chinese Cabbage,FARMTHFINALCAT47,Inventory Asset,-5.7,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054203793,Lemon Yellow,FARMTHFINALCAT71,Inventory Asset,-5.1,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204099,Lettuce Red (Lollo Rosso ),FARMTHFINALCAT75,Inventory Asset,-3.3,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204315,Brinjal Long Green,FARMTHFINALCAT25,Inventory Asset,-3.8,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204369,Celery,FARMTHFINALCAT43,Inventory Asset,-0.5,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054203946,Leeks,FARMTHFINALCAT69,Inventory Asset,-1.9,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204297,Amaranth Green,FARMTHFINALCAT1,Inventory Asset,-2,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054203685,Spring Onion,FARMTHFINALCAT102,Inventory Asset,-7.1,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204360,Asparagus,FARMTHFINALCAT6,Inventory Asset,-2.8,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000056872254,Banana Stem,FARMTHEORYFINALCAT32409,Inventory Asset,-7.3,1 Pc,WASTAGE
2022-09-03,209792000235301849,209792000054203838,Curry Leaves,FARMTHFINALCAT57,Inventory Asset,-1.4,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054203487,Banana Robusta,FARMTHFINALCAT14,Inventory Asset,-0.9,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204531,Coccinia  (Ivy Gourd ),FARMTHFINALCAT49,Inventory Asset,-0.8,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204306,Knol Khol,FARMTHFINALCAT66,Inventory Asset,-2,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204081,Beans Long  - Cowpea (Karamani ),FARMTHFINALCAT18,Inventory Asset,-105,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054203856,Garlic Peeled,FARMTHFINALCAT62,Inventory Asset,-0.5,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204243,Bajji Chilli,FARMTHFINALCAT11,Inventory Asset,-0.4,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204000,Drumstick,FARMTHFINALCAT60,Inventory Asset,-0.78,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204288,Baby Corn Peeled - Packet,FARMTHFINALCAT9,Inventory Asset,-0.25,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054203829,Banana Leaf,FARMTHFINALCAT12,Inventory Asset,-48,1 Pc,WASTAGE
2022-09-03,209792000235301849,209792000054204171,Beetroot,FARMTHFINALCAT19,Inventory Asset,-10.5,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204333,Cucumber Sambar/Mangalore,FARMTHFINALCAT56,Inventory Asset,-18.4,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054203622,Cauliflower (600-900gm/pc),FARMTHFINALCAT41,Inventory Asset,-14,1 Pc,WASTAGE
2022-09-03,209792000235301849,209792000054203937,Cabbage Local - Big,FARMTHFINALCAT29,Inventory Asset,-42.7,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054203991,"Bottle Gourd  (Lauki) - Big, patches",FARMTHFINALCAT22,Inventory Asset,-4.3,1 Kg,WASTAGE
2022-09-03,209792000235301849,209792000054204513,Onion Sambar,FARMTHFINALCAT83,Inventory Asset,-0.5,1 Kg,WASTAGE
2022-09-04,209792000238928195,209792000054204513,Onion Sambar,FARMTHFINALCAT83,Inventory Asset,-0.4,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203757,Beans Haricot,FARMTHFINALCAT17,Inventory Asset,-0.7,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203964,Chilli Small Spicy (Akash Chilli ),FARMTHFINALCAT46,Inventory Asset,-0.78,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203838,Curry Leaves,FARMTHFINALCAT57,Inventory Asset,-1.4,1 Kg,wastage
2022-09-04,209792000238928195,209792000054204324,Yam,FARMTHFINALCAT109,Inventory Asset,-0.9,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203415,Chikoo (Sapota) (Kg),FARMTHFINALCAT054362,Inventory Asset,-0.8,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203829,Banana Leaf,FARMTHFINALCAT12,Inventory Asset,-47,1 Pc,wastage
2022-09-04,209792000238928195,209792000054204387,Baby Potato,FARMTHFINALCAT10,Inventory Asset,-0.2,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203370,Pumpkin Red (Kadoo) (Kg),FARMTHFINALCAT23406,Inventory Asset,-2,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203730,Zucchini Green - Medium,FARMTHFINALCAT111,Inventory Asset,-8.5,1 Kg,wastage
2022-09-04,209792000238928195,209792000054204063,Zucchini Yellow - Medium,FARMTHFINALCAT113,Inventory Asset,-20.4,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203919,Chinese Cabbage,FARMTHFINALCAT47,Inventory Asset,-35.6,1 Kg,wastage
2022-09-04,209792000238928195,209792000054204351,Bok Choy  (Pok Choy ),FARMTHFINALCAT21,Inventory Asset,-88.5,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203523,Broccoli  - Big,FARMTHFINALCAT27,Inventory Asset,58.3,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203640,Mushroom Button,FARMTHFINALCAT79,Inventory Asset,-38,1 Pc (180 - 200 g/Pc),wastage
2022-09-04,209792000238928195,209792000054204450,Bitter Gourd  (Karela ),FARMTHFINALCAT20,Inventory Asset,-6.5,1 Kg,wastage
2022-09-04,209792000238928195,209792000054204099,Lettuce Red (Lollo Rosso ),FARMTHFINALCAT75,Inventory Asset,-4.5,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203937,Cabbage Local - Big,FARMTHFINALCAT29,Inventory Asset,-67.4,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203496,Capsicum Green - Big,FARMTHFINALCAT32,Inventory Asset,-10.3,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203442,Apple,FARMTHFINALCAT4,Inventory Asset,-1.9,1 Kg,wastage
2022-09-04,209792000238928195,209792000054204531,Coccinia  (Ivy Gourd ),FARMTHFINALCAT49,Inventory Asset,-7.1,1 Kg,wastage
2022-09-04,209792000238928195,209792000054204207,Lettuce Romaine,FARMTHFINALCAT76,Inventory Asset,-19.6,1 Kg,wastage
2022-09-04,209792000238928195,209792000054204144,Lettuce Iceberg,FARMTHFINALCAT74,Inventory Asset,-13.2,1 Kg,wastage
2022-09-04,209792000238928195,209792000054204360,Asparagus,FARMTHFINALCAT6,Inventory Asset,-6.2,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203649,Watermelon Kiran,FARMTHFINALCAT108,Inventory Asset,-10.5,1 Pc (2-3kg/Pc),wastage
2022-09-04,209792000238928195,209792000054203532,Orange Imported,FARMTHFINALCAT84,Inventory Asset,-0.5,1 Kg,wastage
2022-09-04,209792000238928195,209792000054204414,Parsley,FARMTHFINALCAT89,Inventory Asset,-0.9,1 Kg,wastage
2022-09-04,209792000238928195,209792000054204117,Capsicum Red - Medium,FARMTHFINALCAT35,Inventory Asset,-4.7,1 Kg,wastage
2022-09-04,209792000238928195,209792000054204126,Capsicum Yellow - Big,FARMTHFINALCAT36,Inventory Asset,-9.1,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203460,"Capsicum Green (Medium, misshapes, irregular size)",FARMTHFINALCAT33,Inventory Asset,-11.9,1 Kg,wastage
2022-09-04,209792000238928195,209792000054204135,Capsicum Yellow - Medium,FARMTHFINALCAT37,Inventory Asset,-4.8,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203793,Lemon Yellow,FARMTHFINALCAT71,Inventory Asset,-8.7,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203712,"Zucchini Green - Big, misshape",FARMTHFINALCAT110,Inventory Asset,-26.2,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203622,Cauliflower (600-900gm/pc),FARMTHFINALCAT41,Inventory Asset,-55,1 Pc,wastage
2022-09-04,209792000238928195,209792000054203469,Avocado  (Butter fruit ),FARMTHFINALCAT7,Inventory Asset,-5.5,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203505,Muskmelon,FARMTHFINALCAT80,Inventory Asset,-6.2,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203892,Carrot Local,FARMTHFINALCAT38,Inventory Asset,-26.7,1 Kg,wastage
2022-09-04,209792000238928195,209792000054204216,Raw Mango,FARMTHFINALCAT98,Inventory Asset,-1.2,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203487,Banana Robusta,FARMTHFINALCAT14,Inventory Asset,-5.9,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203577,Coriander Hybrid,FARMTHFINALCAT51,Inventory Asset,-59.9,1 Kg,wastage
2022-09-04,209792000238928195,209792000054204081,Beans Long  - Cowpea (Karamani ),FARMTHFINALCAT18,Inventory Asset,-8.7,1 Kg,wastage
2022-09-04,209792000238928195,209792000054204297,Amaranth Green,FARMTHFINALCAT1,Inventory Asset,-5.9,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203451,Palak,FARMTHFINALCAT4832,Inventory Asset,110.4,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203433,Onion Sambar Peeled (Kg),FARMTHFINALCAT3429,Inventory Asset,-2,1 Kg,wastage
2022-09-04,209792000238928195,209792000054203667,Onion,FARMTHFINALCAT81,Inventory Asset,-137,1 Kg,wastage
2022-09-05,209792000245416157,209792000054204468,Rosemary,FARMTHFINALCAT101,Inventory Asset,-0.1,1 Kg,wastage
2022-09-05,209792000245416157,209792000054204495,Brinjal Small  - Purple Stripes (Varikatri ),FARMTHFINALCAT26,Inventory Asset,-4.7,1 Kg,wastage
2022-09-05,209792000245416157,209792000054204252,Brinjal Big  - Bottle Black (Bharta Baingan / Eggplant ),FARMTHFINALCAT24,Inventory Asset,-1.4,1 Kg,wastage
2022-09-05,209792000245416157,209792000054203361,Snake Gourd (Kg),FARMTHFINALCAT0345223,Inventory Asset,-1.9,1 Kg,wastage
2022-09-05,209792000245416157,209792000054203487,Banana Robusta,FARMTHFINALCAT14,Inventory Asset,-6.6,1 Kg,wastage
2022-09-05,209792000245416157,209792000054203856,Garlic Peeled,FARMTHFINALCAT62,Inventory Asset,-5.98,1 Kg,wastage
2022-09-05,209792000245416157,209792000054203586,Papaya Ripe,FARMTHFINALCAT88,Inventory Asset,-1,1 Pc (1.5-2 kg/Pc),wastage
2022-09-05,209792000245416157,209792000054203469,Avocado  (Butter fruit ),FARMTHFINALCAT7,Inventory Asset,-1.9,1 Kg,wastage
2022-09-05,209792000245416157,209792000054203442,Apple,FARMTHFINALCAT4,Inventory Asset,-1.4,1 Kg,wastage
2022-09-05,209792000245416157,209792000054203604,Pineapple,FARMTHFINALCAT91,Inventory Asset,-27,1 Kg,wastage
2022-09-05,209792000245416157,209792000054203505,Muskmelon,FARMTHFINALCAT80,Inventory Asset,-2.4,1 Kg,wastage
2022-09-05,209792000245416157,209792000054203847,Coconut,FARMTHFINALCAT50,Inventory Asset,-3,1 Pc,wastage
2022-09-05,209792000245416157,209792000054203631,Sweet Lime,FARMTHFINALCAT103,Inventory Asset,-0.9,1 Kg,wastage
2022-09-05,209792000245416157,209792000079484516,Mango Ripe,FARMTHFINALCAT33238,Inventory Asset,-4.2,1 Kg,wastage
2022-09-05,209792000245416157,209792000054204000,Drumstick,FARMTHFINALCAT60,Inventory Asset,-4.7,1 Kg,wastage
2022-09-05,209792000245416157,209792000054203793,Lemon Yellow,FARMTHFINALCAT71,Inventory Asset,-2.8,1 Kg,wastage
2022-09-05,209792000245416157,209792000054203640,Mushroom Button,FARMTHFINALCAT79,Inventory Asset,-24,1 Pc (180 - 200 g/Pc),wastage
2022-09-05,209792000245416157,209792000054203496,Capsicum Green - Big,FARMTHFINALCAT32,Inventory Asset,-4,1 Kg,wastage
2022-09-05,209792000245416157,209792000054204450,Bitter Gourd  (Karela ),FARMTHFINALCAT20,Inventory Asset,-0.9,1 Kg,wastage
2022-09-05,209792000245416157,209792000054203964,Chilli Small Spicy (Akash Chilli ),FARMTHFINALCAT46,Inventory Asset,-21.4,1 Kg,wastage
2022-09-05,209792000245416157,209792000054204279,Ridge Gourd,FARMTHFINALCAT99,Inventory Asset,-1.4,1 Kg,wastage
2022-09-05,209792000245416157,209792000054204162,Cucumber English,FARMTHFINALCAT53,Inventory Asset,-0.75,1 Kg,wastage
2022-09-05,209792000245416157,209792000054203829,Banana Leaf,FARMTHFINALCAT12,Inventory Asset,-47,1 Pc,wastage
2022-09-05,209792000245416157,209792000054203937,Cabbage Local - Big,FARMTHFINALCAT29,Inventory Asset,-42,1 Kg,wastage
2022-09-05,209792000245416157,209792000054204351,Bok Choy  (Pok Choy ),FARMTHFINALCAT21,Inventory Asset,-7,1 Kg,wastage
